MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,OverallQual_square,MasVnrArea_square,TotalBsmtSF_square,1stFlrSF_square,GrLivArea_square,FullBath_square,TotRmsAbvGrd_square,Fireplaces_square,GarageCars_square,GarageArea_square,BsmtFinSF1_square,OverallQual_cube,MasVnrArea_cube,TotalBsmtSF_cube,1stFlrSF_cube,GrLivArea_cube,FullBath_cube,TotRmsAbvGrd_cube,Fireplaces_cube,GarageCars_cube,GarageArea_cube,BsmtFinSF1_cube,OverallQual_sqrt,MasVnrArea_sqrt,TotalBsmtSF_sqrt,1stFlrSF_sqrt,GrLivArea_sqrt,FullBath_sqrt,TotRmsAbvGrd_sqrt,Fireplaces_sqrt,GarageCars_sqrt,GarageArea_sqrt,BsmtFinSF1_sqrt
20,RL,60.0,10530,Pave,NA,IR1,Lvl,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1971,1971,Hip,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,282.0,LwQ,35.0,664.0,981.0,GasA,TA,Y,SBrkr,981,0,0,981,1.0,0.0,1,1,3,1,TA,5,Typ,0,NA,Detchd,1979.0,Unf,2.0,576.0,TA,TA,Y,0,312,40,0,0,0,NA,NA,NA,0,3,2007,WD,Normal,36,0.0,962361.0,962361,962361,1,25,0,4.0,331776.0,79524.0,216,0.0,944076141.0,944076141,944076141,1,125,0,8.0,191102976.0,22425768.0,2.449489742783178,0.0,31.32091952673165,31.32091952673165,31.32091952673165,1.0,2.23606797749979,0.0,1.4142135623730951,24.0,16.792855623746664
20,RL,60.0,7200,Pave,NA,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1950,1950,Hip,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,NA,NA,NA,NA,0.0,NA,0.0,0.0,0.0,GasA,Gd,Y,SBrkr,1048,0,0,1048,0.0,0.0,1,0,3,1,TA,7,Min1,0,NA,Detchd,1950.0,Unf,2.0,420.0,TA,TA,Y,0,27,0,0,0,0,NA,NA,NA,0,7,2008,WD,Normal,25,0.0,0.0,1098304,1098304,1,49,0,4.0,176400.0,0.0,125,0.0,0.0,1151022592,1151022592,1,343,0,8.0,74088000.0,0.0,2.23606797749979,0.0,0.0,32.37282811247729,32.37282811247729,1.0,2.6457513110645907,0.0,1.4142135623730951,20.493901531919196,0.0
20,RL,85.0,10452,Pave,NA,IR1,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,6,5,1953,1953,Hip,CompShg,Wd Sdng,Wd Sdng,Stone,216.0,TA,TA,CBlock,TA,TA,Mn,Rec,500.0,Unf,0.0,594.0,1094.0,GasA,Ex,Y,SBrkr,1094,0,0,1094,0.0,0.0,1,0,3,1,TA,5,Typ,2,Gd,Attchd,1953.0,RFn,2.0,495.0,TA,TA,Y,0,0,0,0,287,0,NA,NA,NA,0,6,2008,WD,Normal,36,46656.0,1196836.0,1196836,1196836,1,25,4,4.0,245025.0,250000.0,216,10077696.0,1309338584.0,1309338584,1309338584,1,125,8,8.0,121287375.0,125000000.0,2.449489742783178,14.696938456699069,33.075670817082454,33.075670817082454,33.075670817082454,1.0,2.23606797749979,1.4142135623730951,1.4142135623730951,22.24859546128699,22.360679774997898
60,RL,70.0,7700,Pave,NA,Reg,Lvl,Inside,Gtl,NAmes,PosN,Norm,1Fam,2Story,6,5,1966,1966,Gable,CompShg,MetalSd,MetalSd,BrkFace,351.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,756.0,756.0,GasA,TA,Y,SBrkr,1051,788,0,1839,0.0,0.0,1,1,4,1,TA,7,Typ,1,TA,Attchd,1966.0,Unf,2.0,442.0,TA,TA,Y,0,124,216,0,0,0,NA,NA,NA,0,6,2010,WD,Normal,36,123201.0,571536.0,1104601,3381921,1,49,1,4.0,195364.0,0.0,216,43243551.0,432081216.0,1160935651,6219352719,1,343,1,8.0,86350888.0,0.0,2.449489742783178,18.734993995195193,27.49545416973504,32.41913015489465,42.883563284783136,1.0,2.6457513110645907,1.0,1.4142135623730951,21.02379604162864,0.0
180,RM,21.0,1936,Pave,NA,Reg,Lvl,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,SFoyer,4,6,1970,1970,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,TA,CBlock,Gd,TA,Av,BLQ,131.0,GLQ,499.0,0.0,630.0,GasA,Gd,Y,SBrkr,630,0,0,630,1.0,0.0,1,0,1,1,TA,3,Typ,0,NA,NA,0.0,NA,0.0,0.0,NA,NA,Y,0,0,0,0,0,0,NA,MnPrv,NA,0,12,2007,WD,Normal,16,0.0,396900.0,396900,396900,1,9,0,0.0,0.0,17161.0,64,0.0,250047000.0,250047000,250047000,1,27,0,0.0,0.0,2248091.0,2.0,0.0,25.099800796022265,25.099800796022265,25.099800796022265,1.0,1.7320508075688772,0.0,0.0,0.0,11.445523142259598
60,FV,65.0,8125,Pave,NA,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,6,2007,2007,Gable,CompShg,CemntBd,CmentBd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,813.0,813.0,GasA,Ex,Y,SBrkr,822,843,0,1665,0.0,0.0,2,1,3,1,Gd,7,Typ,0,NA,Attchd,2007.0,RFn,2.0,562.0,TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,5,2008,WD,Normal,49,0.0,660969.0,675684,2772225,4,49,0,4.0,315844.0,0.0,343,0.0,537367797.0,555412248,4615754625,8,343,0,8.0,177504328.0,0.0,2.6457513110645907,0.0,28.513154858766505,28.6705423736629,40.80441152620633,1.4142135623730951,2.6457513110645907,0.0,1.4142135623730951,23.706539182259394,0.0
70,RL,60.0,9084,Pave,NA,Reg,Lvl,Inside,Gtl,Edwards,Artery,Norm,1Fam,2Story,4,5,1940,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,Mn,Unf,0.0,Unf,0.0,755.0,755.0,GasA,TA,Y,SBrkr,755,755,0,1510,1.0,0.0,1,0,4,1,TA,7,Typ,1,Gd,Detchd,1940.0,Unf,1.0,296.0,Fa,Po,P,120,0,0,0,0,0,NA,MnPrv,NA,0,10,2009,WD,Normal,16,0.0,570025.0,570025,2280100,1,49,1,1.0,87616.0,0.0,64,0.0,430368875.0,430368875,3442951000,1,343,1,1.0,25934336.0,0.0,2.0,0.0,27.477263328068172,27.477263328068172,38.8587184554509,1.0,2.6457513110645907,1.0,1.0,17.204650534085253,0.0
60,RL,70.0,8750,Pave,NA,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1996,1996,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,880.0,880.0,GasA,Ex,Y,SBrkr,909,807,0,1716,0.0,0.0,2,1,2,1,Gd,7,Typ,1,TA,Attchd,1996.0,RFn,2.0,512.0,TA,TA,Y,0,120,0,0,0,0,NA,NA,NA,0,7,2009,WD,Normal,49,0.0,774400.0,826281,2944656,4,49,1,4.0,262144.0,0.0,343,0.0,681472000.0,751089429,5053029696,8,343,1,8.0,134217728.0,0.0,2.6457513110645907,0.0,29.664793948382652,30.14962686336267,41.42463035441596,1.4142135623730951,2.6457513110645907,1.0,1.4142135623730951,22.627416997969522,0.0
50,RM,60.0,10320,Pave,Grvl,Reg,Lvl,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,6,7,1906,1995,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,756.0,756.0,GasA,Ex,Y,SBrkr,756,713,0,1469,0.0,0.0,1,0,3,1,TA,7,Typ,0,NA,Detchd,1906.0,Unf,1.0,216.0,TA,TA,Y,57,0,239,0,0,0,NA,MnPrv,NA,0,6,2008,WD,Normal,36,0.0,571536.0,571536,2157961,1,49,0,1.0,46656.0,0.0,216,0.0,432081216.0,432081216,3170044709,1,343,0,1.0,10077696.0,0.0,2.449489742783178,0.0,27.49545416973504,27.49545416973504,38.3275357934736,1.0,2.6457513110645907,0.0,1.0,14.696938456699069,0.0
20,RL,91.0,10437,Pave,NA,IR1,Lvl,Inside,Gtl,NoRidge,Norm,Norm,1Fam,1Story,8,6,1995,1995,Hip,CompShg,MetalSd,MetalSd,BrkFace,660.0,Gd,Gd,PConc,Gd,TA,Gd,GLQ,1696.0,Unf,0.0,413.0,2109.0,GasA,Ex,Y,SBrkr,2113,0,0,2113,1.0,0.0,2,1,2,1,Gd,7,Typ,1,TA,Attchd,1995.0,Fin,3.0,839.0,TA,TA,Y,236,46,0,0,0,0,NA,NA,NA,0,8,2008,WD,Normal,64,435600.0,4447881.0,4464769,4464769,4,49,1,9.0,703921.0,2876416.0,512,287496000.0,9380581029.0,9434056897,9434056897,8,343,1,27.0,590589719.0,4878401536.0,2.8284271247461903,25.69046515733026,45.92385001282014,45.967379738244816,45.967379738244816,1.4142135623730951,2.6457513110645907,1.0,1.7320508075688772,28.965496715920477,41.182520563948
160,RM,21.0,1680,Pave,NA,Reg,Lvl,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,5,1971,1971,Gable,CompShg,HdBoard,ImStucc,BrkFace,381.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,525.0,525.0,GasA,TA,Y,SBrkr,525,567,0,1092,0.0,0.0,1,1,3,1,TA,6,Typ,0,NA,Detchd,1971.0,Unf,1.0,264.0,TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,3,2010,WD,Family,36,145161.0,275625.0,275625,1192464,1,36,0,1.0,69696.0,0.0,216,55306341.0,144703125.0,144703125,1302170688,1,216,0,1.0,18399744.0,0.0,2.449489742783178,19.519221295943137,22.9128784747792,22.9128784747792,33.04542328371661,1.0,2.449489742783178,0.0,1.0,16.24807680927192,0.0
20,RL,72.0,10007,Pave,NA,IR1,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1959,2006,Gable,CompShg,HdBoard,HdBoard,BrkFace,54.0,Gd,TA,CBlock,TA,TA,No,ALQ,806.0,Unf,0.0,247.0,1053.0,GasA,Ex,Y,SBrkr,1053,0,0,1053,1.0,0.0,1,1,3,1,Gd,5,Typ,0,NA,Attchd,1959.0,RFn,1.0,312.0,TA,TA,Y,0,0,0,0,0,0,NA,MnPrv,NA,0,8,2008,WD,Normal,25,2916.0,1108809.0,1108809,1108809,1,25,0,1.0,97344.0,649636.0,125,157464.0,1167575877.0,1167575877,1167575877,1,125,0,1.0,30371328.0,523606616.0,2.23606797749979,7.3484692283495345,32.449961479175904,32.449961479175904,32.449961479175904,1.0,2.23606797749979,0.0,1.0,17.663521732655695,28.39013913315678
70,RL,60.0,7200,Pave,NA,Reg,HLS,Inside,Mod,Crawfor,Norm,Norm,1Fam,2Story,7,6,1931,2000,Gable,CompShg,Stucco,Wd Shng,None,0.0,TA,Fa,BrkTil,Gd,TA,No,Unf,0.0,Unf,0.0,776.0,776.0,GasA,TA,Y,SBrkr,851,651,0,1502,0.0,0.0,1,1,3,1,TA,6,Typ,1,Gd,Attchd,1931.0,RFn,1.0,270.0,TA,TA,P,0,0,112,0,0,0,NA,MnPrv,NA,0,2,2008,WD,Normal,49,0.0,602176.0,724201,2256004,1,36,1,1.0,72900.0,0.0,343,0.0,467288576.0,616295051,3388518008,1,216,1,1.0,19683000.0,0.0,2.6457513110645907,0.0,27.85677655436824,29.171904291629644,38.7556447501522,1.0,2.449489742783178,1.0,1.0,16.431676725154983,0.0
50,RL,78.0,17503,Pave,NA,Reg,Lvl,Inside,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,6,5,1948,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,912.0,912.0,GasA,TA,Y,SBrkr,912,546,0,1458,0.0,1.0,1,0,3,1,TA,6,Typ,1,Gd,Attchd,1948.0,Unf,1.0,330.0,TA,TA,Y,192,0,0,0,0,0,NA,NA,NA,0,1,2010,WD,Abnorml,36,0.0,831744.0,831744,2125764,1,36,1,1.0,108900.0,0.0,216,0.0,758550528.0,758550528,3099363912,1,216,1,1.0,35937000.0,0.0,2.449489742783178,0.0,30.199337741083,30.199337741083,38.18376618407357,1.0,2.449489742783178,1.0,1.0,18.16590212458495,0.0
20,RL,75.0,9937,Pave,NA,Reg,Lvl,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,7,1964,1999,Hip,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,PConc,TA,TA,No,BLQ,637.0,Unf,0.0,849.0,1486.0,GasA,Ex,Y,SBrkr,1486,0,0,1486,1.0,0.0,1,0,3,1,TA,7,Typ,0,NA,Detchd,1968.0,Fin,2.0,480.0,TA,TA,Y,0,0,0,0,0,0,NA,MnPrv,NA,0,3,2009,WD,Normal,25,0.0,2208196.0,2208196,2208196,1,49,0,4.0,230400.0,405769.0,125,0.0,3281379256.0,3281379256,3281379256,1,343,0,8.0,110592000.0,258474853.0,2.23606797749979,0.0,38.54867053479276,38.54867053479276,38.54867053479276,1.0,2.6457513110645907,0.0,1.4142135623730951,21.908902300206645,25.238858928247925
60,RL,60.0,12384,Pave,NA,Reg,Lvl,CulDSac,Gtl,NWAmes,Norm,Norm,1Fam,2Story,7,7,1976,1976,Gable,CompShg,Plywood,Plywood,BrkFace,233.0,TA,TA,CBlock,Gd,TA,No,Unf,0.0,Unf,0.0,793.0,793.0,GasA,TA,Y,SBrkr,1142,793,0,1935,0.0,0.0,2,1,3,1,TA,7,Typ,1,TA,Attchd,1976.0,RFn,2.0,550.0,TA,TA,Y,0,113,252,0,0,0,NA,NA,NA,0,11,2007,WD,Normal,49,54289.0,628849.0,1304164,3744225,4,49,1,4.0,302500.0,0.0,343,12649337.0,498677257.0,1489355288,7245075375,8,343,1,8.0,166375000.0,0.0,2.6457513110645907,15.264337522473747,28.160255680657446,33.793490497431605,43.98863489584554,1.4142135623730951,2.6457513110645907,1.0,1.4142135623730951,23.45207879911715,0.0
60,RL,52.0,46589,Pave,NA,IR2,Lvl,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,7,1994,2005,Hip,CompShg,VinylSd,VinylSd,BrkFace,528.0,Gd,TA,PConc,Gd,Gd,No,GLQ,1361.0,Rec,180.0,88.0,1629.0,GasA,Ex,Y,SBrkr,1686,762,0,2448,1.0,0.0,2,1,4,1,Gd,8,Typ,1,TA,Attchd,1994.0,RFn,3.0,711.0,TA,TA,Y,517,76,0,0,0,0,NA,NA,NA,0,7,2009,WD,Normal,64,278784.0,2653641.0,2842596,5992704,4,64,1,9.0,505521.0,1852321.0,512,147197952.0,4322781189.0,4792616856,14670139392,8,512,1,27.0,359425431.0,2521008881.0,2.8284271247461903,22.978250586152114,40.36087214122113,41.060930335295616,49.47726750741192,1.4142135623730951,2.8284271247461903,1.0,1.7320508075688772,26.664583251946766,36.89173349139343
20,RL,120.0,13560,Pave,NA,Reg,Lvl,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,3,1968,1968,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,216.0,TA,TA,CBlock,Fa,Fa,No,Unf,0.0,Unf,0.0,1392.0,1392.0,GasA,Gd,Y,SBrkr,1392,0,0,1392,1.0,0.0,1,0,2,1,TA,5,Maj2,2,TA,Attchd,1968.0,RFn,2.0,576.0,TA,TA,Y,0,0,240,0,0,0,NA,NA,NA,0,7,2009,WD,Normal,36,46656.0,1937664.0,1937664,1937664,1,25,4,4.0,331776.0,0.0,216,10077696.0,2697228288.0,2697228288,2697228288,1,125,8,8.0,191102976.0,0.0,2.449489742783178,14.696938456699069,37.30951621235526,37.30951621235526,37.30951621235526,1.0,2.23606797749979,1.4142135623730951,1.4142135623730951,24.0,0.0
85,RL,90.0,10012,Pave,NA,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,SFoyer,4,5,1972,1972,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,Av,BLQ,920.0,Rec,180.0,38.0,1138.0,GasA,TA,Y,SBrkr,1181,0,0,1181,1.0,0.0,2,0,3,1,TA,6,Typ,0,NA,Detchd,1974.0,RFn,2.0,588.0,TA,TA,Y,0,0,180,0,0,0,NA,MnPrv,NA,0,4,2008,WD,Normal,16,0.0,1295044.0,1394761,1394761,4,36,0,4.0,345744.0,846400.0,64,0.0,1473760072.0,1647212741,1647212741,8,216,0,8.0,203297472.0,778688000.0,2.0,0.0,33.734255586866,34.36568055487916,34.36568055487916,1.4142135623730951,2.449489742783178,0.0,1.4142135623730951,24.24871130596428,30.331501776206203
20,RL,49.0,20896,Pave,NA,IR2,Lvl,CulDSac,Gtl,Somerst,RRAn,Norm,1Fam,1Story,8,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Ex,TA,Mn,GLQ,1721.0,Unf,0.0,356.0,2077.0,GasA,Ex,Y,SBrkr,2097,0,0,2097,1.0,0.0,1,1,1,1,Ex,8,Typ,1,Ex,Attchd,2005.0,Fin,3.0,1134.0,TA,TA,Y,192,267,0,0,0,0,NA,NA,NA,0,1,2006,New,Partial,64,0.0,4313929.0,4397409,4397409,1,64,1,9.0,1285956.0,2961841.0,512,0.0,8960030533.0,9221366673,9221366673,1,512,1,27.0,1458274104.0,5097328361.0,2.8284271247461903,0.0,45.574115460423364,45.79301256742124,45.79301256742124,1.0,2.8284271247461903,1.0,1.7320508075688772,33.67491648096547,41.48493702538308
60,RL,106.0,11194,Pave,NA,IR1,Lvl,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,8,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,40.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1406.0,1406.0,GasA,Ex,Y,SBrkr,1454,482,0,1936,0.0,0.0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,2000.0,RFn,2.0,504.0,TA,TA,Y,188,124,0,0,0,0,NA,NA,NA,0,11,2006,WD,Normal,64,1600.0,1976836.0,2114116,3748096,4,49,1,4.0,254016.0,0.0,512,64000.0,2779431416.0,3073924664,7256313856,8,343,1,8.0,128024064.0,0.0,2.8284271247461903,6.324555320336759,37.49666651850535,38.13135192987524,44.0,1.4142135623730951,2.6457513110645907,1.0,1.4142135623730951,22.44994432064365,0.0
60,RL,60.0,18450,Pave,NA,IR1,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,6,5,1965,1979,Flat,Tar&Grv,Plywood,Plywood,BrkCmn,113.0,TA,Gd,CBlock,Gd,TA,No,LwQ,187.0,Rec,723.0,111.0,1021.0,GasA,TA,Y,SBrkr,1465,915,0,2380,0.0,0.0,2,1,3,1,TA,7,Sev,1,Po,CarPort,1965.0,Unf,2.0,596.0,TA,TA,Y,0,265,0,0,0,0,NA,NA,NA,0,8,2007,WD,Abnorml,36,12769.0,1042441.0,2146225,5664400,4,49,1,4.0,355216.0,34969.0,216,1442897.0,1064332261.0,3144219625,13481272000,8,343,1,8.0,211708736.0,6539203.0,2.449489742783178,10.63014581273465,31.953090617340916,38.27531841800928,48.78524367060187,1.4142135623730951,2.6457513110645907,1.0,1.4142135623730951,24.413111231467404,13.674794331177344
20,RL,65.0,8125,Pave,NA,Reg,Lvl,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,6,5,1994,1998,Gable,CompShg,HdBoard,HdBoard,BrkFace,258.0,TA,TA,PConc,Gd,TA,No,GLQ,1138.0,Unf,0.0,270.0,1408.0,GasA,Ex,Y,SBrkr,1679,0,0,1679,1.0,0.0,2,0,3,1,Gd,7,Typ,1,Fa,Attchd,1994.0,RFn,2.0,575.0,TA,TA,Y,224,42,0,0,0,0,NA,NA,NA,0,10,2008,WD,Normal,36,66564.0,1982464.0,2819041,2819041,4,49,1,4.0,330625.0,1295044.0,216,17173512.0,2791309312.0,4733169839,4733169839,8,343,1,8.0,190109375.0,1473760072.0,2.449489742783178,16.06237840420901,37.52332607858744,40.97560249709576,40.97560249709576,1.4142135623730951,2.6457513110645907,1.0,1.4142135623730951,23.979157616563597,33.734255586866
20,RL,60.0,14175,Pave,NA,Reg,Bnk,Corner,Mod,Sawyer,Norm,Norm,1Fam,1Story,5,6,1956,1987,Gable,CompShg,CemntBd,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,988.0,Unf,0.0,200.0,1188.0,GasA,Gd,Y,SBrkr,1437,0,0,1437,1.0,0.0,1,1,3,1,TA,6,Min2,1,TA,Detchd,1999.0,Unf,2.0,576.0,TA,TA,Y,304,0,0,0,0,0,NA,NA,NA,0,11,2006,WD,Normal,25,0.0,1411344.0,2064969,2064969,1,36,1,4.0,331776.0,976144.0,125,0.0,1676676672.0,2967360453,2967360453,1,216,1,8.0,191102976.0,964430272.0,2.23606797749979,0.0,34.46737587922817,37.907782842049734,37.907782842049734,1.0,2.449489742783178,1.0,1.4142135623730951,24.0,31.432467291003423
30,RL,80.0,11600,Pave,NA,Reg,Lvl,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,4,5,1922,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,Fa,TA,No,Unf,0.0,Unf,0.0,700.0,700.0,GasA,Ex,Y,SBrkr,1180,0,0,1180,0.0,0.0,1,0,2,1,Fa,5,Typ,1,Gd,Detchd,1922.0,Unf,1.0,252.0,TA,Fa,Y,0,0,67,0,0,0,NA,NA,NA,0,7,2006,WD,Normal,16,0.0,490000.0,1392400,1392400,1,25,1,1.0,63504.0,0.0,64,0.0,343000000.0,1643032000,1643032000,1,125,1,1.0,16003008.0,0.0,2.0,0.0,26.457513110645905,34.351128074635334,34.351128074635334,1.0,2.23606797749979,1.0,1.0,15.874507866387544,0.0
60,RL,64.0,8633,Pave,NA,Reg,Lvl,FR2,Gtl,CollgCr,Norm,Norm,1Fam,2Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,193.0,Unf,0.0,545.0,738.0,GasA,Ex,Y,SBrkr,738,738,0,1476,1.0,0.0,2,1,3,1,Gd,7,Typ,0,NA,Attchd,2005.0,Fin,2.0,540.0,TA,TA,Y,100,35,0,0,0,0,NA,NA,NA,0,2,2009,WD,Normal,36,0.0,544644.0,544644,2178576,4,49,0,4.0,291600.0,37249.0,216,0.0,401947272.0,401947272,3215578176,8,343,0,8.0,157464000.0,7189057.0,2.449489742783178,0.0,27.16615541441225,27.16615541441225,38.41874542459709,1.4142135623730951,2.6457513110645907,0.0,1.4142135623730951,23.2379000772445,13.892443989449804
70,RH,54.0,6629,Pave,NA,Reg,Lvl,Inside,Gtl,Edwards,Artery,Norm,1Fam,2Story,6,6,1925,1950,Gambrel,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,Gd,BrkTil,TA,TA,No,BLQ,551.0,Unf,0.0,121.0,672.0,GasA,TA,N,SBrkr,697,672,0,1369,1.0,0.0,2,0,3,1,TA,6,Typ,0,NA,Detchd,1930.0,Unf,1.0,300.0,TA,TA,Y,147,0,0,0,0,0,NA,NA,NA,0,7,2009,WD,Normal,36,0.0,451584.0,485809,1874161,4,36,0,1.0,90000.0,303601.0,216,0.0,303464448.0,338608873,2565726409,8,216,0,1.0,27000000.0,167284151.0,2.449489742783178,0.0,25.92296279363144,26.40075756488817,37.0,1.4142135623730951,2.449489742783178,0.0,1.0,17.320508075688775,23.473389188611005
20,RL,60.0,11250,Pave,NA,IR1,Lvl,Inside,Gtl,Veenker,Norm,Norm,1Fam,1Story,6,6,1977,1977,Gable,CompShg,Plywood,Plywood,None,0.0,Gd,TA,CBlock,Gd,TA,No,ALQ,767.0,Unf,0.0,441.0,1208.0,GasA,TA,Y,SBrkr,1208,0,0,1208,1.0,0.0,1,1,3,1,TA,6,Typ,1,TA,Attchd,1977.0,RFn,2.0,546.0,TA,TA,Y,198,42,0,0,0,0,NA,NA,NA,0,6,2006,WD,Normal,36,0.0,1459264.0,1459264,1459264,1,36,1,4.0,298116.0,588289.0,216,0.0,1762790912.0,1762790912,1762790912,1,216,1,8.0,162771336.0,451217663.0,2.449489742783178,0.0,34.75629439396553,34.75629439396553,34.75629439396553,1.0,2.449489742783178,1.0,1.4142135623730951,23.366642891095847,27.694764848252458
20,RL,110.0,14442,Pave,NA,Reg,Lvl,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,6,7,1957,2004,Hip,CompShg,CemntBd,CmentBd,BrkFace,106.0,TA,TA,PConc,TA,TA,No,GLQ,1186.0,Unf,0.0,291.0,1477.0,GasA,Ex,Y,SBrkr,1839,0,0,1839,1.0,0.0,2,0,3,1,Gd,7,Typ,2,TA,Attchd,1957.0,Fin,2.0,416.0,TA,TA,Y,0,87,0,0,200,0,NA,NA,NA,0,6,2007,WD,Normal,36,11236.0,2181529.0,3381921,3381921,4,49,4,4.0,173056.0,1406596.0,216,1191016.0,3222118333.0,6219352719,6219352719,8,343,8,8.0,71991296.0,1668222856.0,2.449489742783178,10.295630140987,38.43175770115127,42.883563284783136,42.883563284783136,1.4142135623730951,2.6457513110645907,1.4142135623730951,1.4142135623730951,20.396078054371138,34.438350715445125
20,RL,80.0,9200,Pave,NA,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1965,1965,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,892.0,Unf,0.0,244.0,1136.0,GasA,TA,Y,SBrkr,1136,0,0,1136,1.0,0.0,1,0,3,1,TA,5,Typ,1,Gd,Attchd,1965.0,RFn,1.0,384.0,TA,TA,Y,426,0,0,0,0,0,NA,NA,NA,0,7,2008,WD,Normal,36,0.0,1290496.0,1290496,1290496,1,25,1,1.0,147456.0,795664.0,216,0.0,1466003456.0,1466003456,1466003456,1,125,1,1.0,56623104.0,709732288.0,2.449489742783178,0.0,33.704599092705436,33.704599092705436,33.704599092705436,1.0,2.23606797749979,1.0,1.0,19.595917942265423,29.866369046136157
